effective_defense,structural_role,outcome,count,mean,std
logitguard_quantized,high,mean_l1_probability_distortion,4,0.18899052031338215,0.0934049217631788
logitguard_quantized,low,accuracy,4,0.774625,0.0066253930701003225
logitguard_quantized,low,balanced_accuracy,4,0.5081309283859687,0.014131027031717903
logitguard_quantized,low,task_roc_auc,4,0.5275711696745451,0.03377883739503452
logitguard_quantized,low,task_average_precision,4,0.24200904560293296,0.02495354761344316
logitguard_quantized,low,minority_class_recall,4,0.030542986425339366,0.050741315592773305
logitguard_quantized,low,minimum_class_recall,4,0.030542986425339366,0.050741315592773305
logitguard_quantized,low,predicted_minority_fraction,4,0.017875000000000002,0.028857047088478516
logitguard_quantized,low,prediction_collapse,4,0.25,0.5
logitguard_quantized,low,nll,4,0.5318164527416229,0.008885362196807444
logitguard_quantized,low,mean_entropy,4,0.5377783328294754,0.006957168688832051
logitguard_quantized,low,runtime_seconds,4,15.54330072994344,0.08808850477322062
logitguard_quantized,low,attack_runtime_seconds,4,2.3353456542245112,0.013859153487889068
logitguard_quantized,low,utility_runtime_seconds,4,13.207955075718928,0.07963340908921078
logitguard_quantized,low,records_per_second,4,151.4280070290458,0.9094081281564417
logitguard_quantized,low,mean_l1_probability_distortion,4,0.16405360959470272,0.04174584198208732
measurementguard_continuous,high,accuracy,4,0.7689999999999999,0.013372858083945036
measurementguard_continuous,high,balanced_accuracy,4,0.5608362037418897,0.016872714764975216
measurementguard_continuous,high,task_roc_auc,4,0.5871396499747326,0.042528320653679993
measurementguard_continuous,high,task_average_precision,4,0.30953506822017807,0.030285211696031586
measurementguard_continuous,high,minority_class_recall,4,0.18778280542986425,0.051954161839064365
measurementguard_continuous,high,minimum_class_recall,4,0.18778280542986425,0.051954161839064365
measurementguard_continuous,high,predicted_minority_fraction,4,0.093,0.031083221626251458
measurementguard_continuous,high,prediction_collapse,4,0.0,0.0
measurementguard_continuous,high,nll,4,0.5587506592273712,0.03541032608898385
measurementguard_continuous,high,mean_entropy,4,0.46609799563884735,0.05449537237063176
measurementguard_continuous,high,runtime_seconds,4,23.067754424235318,3.4304111187221777
measurementguard_continuous,high,attack_runtime_seconds,4,3.4016890449856874,0.49686259453511206
measurementguard_continuous,high,utility_runtime_seconds,4,19.66606537924963,2.938887103507813
measurementguard_continuous,high,records_per_second,4,103.7180636841164,18.039375295193196
measurementguard_continuous,high,mean_l1_probability_distortion,4,0.21856999769806862,0.03946508482627675
measurementguard_continuous,low,accuracy,4,0.774625,0.0066253930701003225
measurementguard_continuous,low,balanced_accuracy,4,0.5081309283859687,0.014131027031717903
measurementguard_continuous,low,task_roc_auc,4,0.5197677002073664,0.02778452154334799
measurementguard_continuous,low,task_average_precision,4,0.24333015470157027,0.012946258406876177
measurementguard_continuous,low,minority_class_recall,4,0.030542986425339366,0.050741315592773305
measurementguard_continuous,low,minimum_class_recall,4,0.030542986425339366,0.050741315592773305
measurementguard_continuous,low,predicted_minority_fraction,4,0.017875000000000002,0.028857047088478516
measurementguard_continuous,low,prediction_collapse,4,0.25,0.5
measurementguard_continuous,low,nll,4,0.5369848757982254,0.013881467452511726
measurementguard_continuous,low,mean_entropy,4,0.5268600285053253,0.008514165883094513
measurementguard_continuous,low,runtime_seconds,4,22.854914634488523,0.0587671914875681
measurementguard_continuous,low,attack_runtime_seconds,4,3.398103337996872,0.0447113814792412
measurementguard_continuous,low,utility_runtime_seconds,4,19.45681129649165,0.014184112483279878
measurementguard_continuous,low,records_per_second,4,102.79180728711674,0.074939318198033
measurementguard_continuous,low,mean_l1_probability_distortion,4,0.15945862606167793,0.03346889083702842
memgq_lattice,high,accuracy,4,0.7689999999999999,0.013372858083945036
memgq_lattice,high,balanced_accuracy,4,0.5608362037418897,0.016872714764975216
memgq_lattice,high,task_roc_auc,4,0.591273183510592,0.04771323311510679
memgq_lattice,high,task_average_precision,4,0.3160842259779203,0.035851608939218606
memgq_lattice,high,minority_class_recall,4,0.18778280542986425,0.051954161839064365
memgq_lattice,high,minimum_class_recall,4,0.18778280542986425,0.051954161839064365
memgq_lattice,high,predicted_minority_fraction,4,0.093,0.031083221626251458
memgq_lattice,high,prediction_collapse,4,0.0,0.0
memgq_lattice,high,nll,4,0.5557648241519928,0.03932119292203812
memgq_lattice,high,mean_entropy,4,0.4619579240679741,0.05144914438802856
memgq_lattice,high,runtime_seconds,4,21.6020199105551,2.5442945252071762
memgq_lattice,high,attack_runtime_seconds,4,3.470862620510161,0.5244498290318327
memgq_lattice,high,utility_runtime_seconds,4,18.13115729004494,2.1057642424675587
memgq_lattice,high,records_per_second,4,111.4989161543301,13.71075735711975
memgq_lattice,high,mean_l1_probability_distortion,4,0.221902497112751,0.04141762640050661
memgq_lattice,low,accuracy,4,0.774625,0.0066253930701003225
memgq_lattice,low,balanced_accuracy,4,0.5081309283859687,0.014131027031717903
memgq_lattice,low,task_roc_auc,4,0.522590853513322,0.030704927697410494
memgq_lattice,low,task_average_precision,4,0.2459852725079072,0.012278328126744602
memgq_lattice,low,minority_class_recall,4,0.030542986425339366,0.050741315592773305
memgq_lattice,low,minimum_class_recall,4,0.030542986425339366,0.050741315592773305
memgq_lattice,low,predicted_minority_fraction,4,0.017875000000000002,0.028857047088478516
memgq_lattice,low,prediction_collapse,4,0.25,0.5
memgq_lattice,low,nll,4,0.5356036573648453,0.012791245606202121
memgq_lattice,low,mean_entropy,4,0.5259137004613876,0.010180016432587013
memgq_lattice,low,runtime_seconds,4,22.599009252298856,0.13332542870913605
memgq_lattice,low,attack_runtime_seconds,4,3.391449522023322,0.044294279758386845
memgq_lattice,low,utility_runtime_seconds,4,19.207559730275534,0.11924052774858956
memgq_lattice,low,records_per_second,4,104.12868253034037,0.6473146485260524
memgq_lattice,low,mean_l1_probability_distortion,4,0.15947631746530533,0.038739374543542544
memgq_lattice_sticky,high,accuracy,4,0.7698750000000001,0.013028014686308377
memgq_lattice_sticky,high,balanced_accuracy,4,0.5638287135729181,0.01709404699160907
memgq_lattice_sticky,high,task_roc_auc,4,0.5895770770043971,0.04335318163980989
memgq_lattice_sticky,high,task_average_precision,4,0.31545671562482025,0.035001441924558174
memgq_lattice_sticky,high,minority_class_recall,4,0.19457013574660634,0.05195416183906435
memgq_lattice_sticky,high,minimum_class_recall,4,0.19457013574660634,0.05195416183906435
memgq_lattice_sticky,high,predicted_minority_fraction,4,0.095125,0.030584241585060325
memgq_lattice_sticky,high,prediction_collapse,4,0.0,0.0
memgq_lattice_sticky,high,nll,4,0.5570294409990311,0.037607125951525766
memgq_lattice_sticky,high,mean_entropy,4,0.46171359717845917,0.051408047507181
memgq_lattice_sticky,high,runtime_seconds,4,19.655249581002863,3.2677811633405045
memgq_lattice_sticky,high,attack_runtime_seconds,4,2.9189869542606175,0.5027596840148428
memgq_lattice_sticky,high,utility_runtime_seconds,4,16.736262626742246,2.765622048017338
memgq_lattice_sticky,high,records_per_second,4,121.63941559132286,17.25484617340702
memgq_lattice_sticky,high,mean_l1_probability_distortion,4,0.22392454370856285,0.04124595121067511
memgq_lattice_sticky,low,accuracy,4,0.774625,0.0066253930701003225
memgq_lattice_sticky,low,balanced_accuracy,4,0.5077257796571775,0.01333002792709793
memgq_lattice_sticky,low,task_roc_auc,4,0.523661629656306,0.026328139676036356
memgq_lattice_sticky,low,task_average_precision,4,0.2452931940701379,0.011132637011238336
memgq_lattice_sticky,low,minority_class_recall,4,0.029411764705882353,0.0484888307863605
memgq_lattice_sticky,low,minimum_class_recall,4,0.029411764705882353,0.0484888307863605
memgq_lattice_sticky,low,predicted_minority_fraction,4,0.017375,0.027860889552680596
memgq_lattice_sticky,low,prediction_collapse,4,0.25,0.5
memgq_lattice_sticky,low,nll,4,0.5354864150285721,0.012595000732900418
memgq_lattice_sticky,low,mean_entropy,4,0.5261027961969376,0.010372925558437579
memgq_lattice_sticky,low,runtime_seconds,4,22.25840352877276,0.5713900596905769
memgq_lattice_sticky,low,attack_runtime_seconds,4,3.3491805260127876,0.03609434834744939
memgq_lattice_sticky,low,utility_runtime_seconds,4,18.909223002759973,0.5925973511549715
memgq_lattice_sticky,low,records_per_second,4,105.84878979658214,3.4164633794233676
memgq_lattice_sticky,low,mean_l1_probability_distortion,4,0.16028153337538242,0.03899304742918356
memguard,high,accuracy,4,0.7689999999999999,0.013372858083945036
memguard,high,balanced_accuracy,4,0.5608362037418897,0.016872714764975216
memguard,high,task_roc_auc,4,0.621145460010804,0.04636414835924542
memguard,high,task_average_precision,4,0.33534796171736525,0.04452362851728932
memguard,high,minority_class_recall,4,0.18778280542986425,0.051954161839064365
memguard,high,minimum_class_recall,4,0.18778280542986425,0.051954161839064365
memguard,high,predicted_minority_fraction,4,0.093,0.031083221626251458
memguard,high,prediction_collapse,4,0.0,0.0
memguard,high,nll,4,0.5437591671943665,0.02776980669233862
memguard,high,mean_entropy,4,0.45818881690502167,0.04910595187702014
memguard,high,runtime_seconds,4,375.9354119184718,63.239319269885314
memguard,high,attack_runtime_seconds,4,49.31518555924413,8.242873880642628
memguard,high,utility_runtime_seconds,4,326.6202263592277,54.99821881545204
memguard,high,records_per_second,4,6.272486788547701,1.1863805660406497
memguard,high,mean_l1_probability_distortion,4,0.1621452677063644,0.10178919036564785
memguard,low,accuracy,4,0.774625,0.0066253930701003225
memguard,low,balanced_accuracy,4,0.5081309283859687,0.014131027031717903
memguard,low,task_roc_auc,4,0.597411404573679,0.0470301081708464
memguard,low,task_average_precision,4,0.292091248150968,0.03554296557548548
memguard,low,minority_class_recall,4,0.030542986425339366,0.050741315592773305
memguard,low,minimum_class_recall,4,0.030542986425339366,0.050741315592773305
memguard,low,predicted_minority_fraction,4,0.017875000000000002,0.028857047088478516
memguard,low,prediction_collapse,4,0.25,0.5
memguard,low,nll,4,0.5291111469268799,0.008554360071139657
memguard,low,mean_entropy,4,0.5299158990383148,0.013537790910003148
memguard,low,runtime_seconds,4,418.9308536002645,5.936970427410304
memguard,low,attack_runtime_seconds,4,54.84876245399937,0.854198679927688
memguard,low,utility_runtime_seconds,4,364.08209114626516,5.14640696064966
