target_id,mode,aggregation,attack,simulator_seed,contrast,treatment_queries,treatment_shots,baseline_queries,baseline_shots,auc_difference
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,entropy,7,single_shot_512_minus_128,1,512,1,128,-0.006950000000000123
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,entropy,7,single_shot_2560_minus_128,1,2560,1,128,-0.005375000000000019
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,entropy,7,repeat_5x128_minus_1x128,5,128,1,128,-0.014175000000000049
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,entropy,7,repeat_20x128_minus_1x128,20,128,1,128,0.00017499999999992522
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,entropy,7,equal_total_5x512_minus_1x2560,5,512,1,2560,-0.008225000000000038
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,entropy,7,equal_total_20x128_minus_1x2560,20,128,1,2560,0.005549999999999944
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,entropy,8,single_shot_512_minus_128,1,512,1,128,0.0273250000000001
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,entropy,8,single_shot_2560_minus_128,1,2560,1,128,0.05492500000000006
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,entropy,8,repeat_5x128_minus_1x128,5,128,1,128,0.05722500000000014
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,entropy,8,repeat_20x128_minus_1x128,20,128,1,128,0.05845000000000006
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,entropy,8,equal_total_5x512_minus_1x2560,5,512,1,2560,0.001000000000000112
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,entropy,8,equal_total_20x128_minus_1x2560,20,128,1,2560,0.0035250000000000004
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,entropy,9,single_shot_512_minus_128,1,512,1,128,-0.014175000000000049
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,entropy,9,single_shot_2560_minus_128,1,2560,1,128,-0.005824999999999969
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,entropy,9,repeat_5x128_minus_1x128,5,128,1,128,-0.015750000000000042
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,entropy,9,repeat_20x128_minus_1x128,20,128,1,128,-0.01770000000000016
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,entropy,9,equal_total_5x512_minus_1x2560,5,512,1,2560,0.0011999999999999789
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,entropy,9,equal_total_20x128_minus_1x2560,20,128,1,2560,-0.011875000000000191
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv,0,single_shot_512_minus_128,1,512,1,128,-0.06682500000000002
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv,0,single_shot_2560_minus_128,1,2560,1,128,-0.018850000000000033
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv,0,repeat_5x128_minus_1x128,5,128,1,128,-0.026650000000000063
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv,0,repeat_20x128_minus_1x128,20,128,1,128,-0.02034999999999998
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv,0,equal_total_5x512_minus_1x2560,5,512,1,2560,-0.007874999999999965
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv,0,equal_total_20x128_minus_1x2560,20,128,1,2560,-0.0014999999999999458
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv,1,single_shot_512_minus_128,1,512,1,128,-0.02024999999999999
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv,1,single_shot_2560_minus_128,1,2560,1,128,-0.0044999999999999485
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv,1,repeat_5x128_minus_1x128,5,128,1,128,0.07145000000000001
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv,1,repeat_20x128_minus_1x128,20,128,1,128,0.06797500000000001
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv,1,equal_total_5x512_minus_1x2560,5,512,1,2560,0.04984999999999995
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv,1,equal_total_20x128_minus_1x2560,20,128,1,2560,0.07247499999999996
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv,2,single_shot_512_minus_128,1,512,1,128,0.04577500000000001
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv,2,single_shot_2560_minus_128,1,2560,1,128,0.048924999999999996
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv,2,repeat_5x128_minus_1x128,5,128,1,128,0.05677500000000002
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv,2,repeat_20x128_minus_1x128,20,128,1,128,0.05632500000000007
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv,2,equal_total_5x512_minus_1x2560,5,512,1,2560,-0.003449999999999953
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv,2,equal_total_20x128_minus_1x2560,20,128,1,2560,0.007400000000000073
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv,3,single_shot_512_minus_128,1,512,1,128,-0.01982499999999998
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv,3,single_shot_2560_minus_128,1,2560,1,128,-0.0027249999999998664
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv,3,repeat_5x128_minus_1x128,5,128,1,128,0.0011750000000001481
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv,3,repeat_20x128_minus_1x128,20,128,1,128,0.038450000000000095
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv,3,equal_total_5x512_minus_1x2560,5,512,1,2560,0.010650000000000048
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv,3,equal_total_20x128_minus_1x2560,20,128,1,2560,0.04117499999999996
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv,4,single_shot_512_minus_128,1,512,1,128,-0.0028000000000000247
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv,4,single_shot_2560_minus_128,1,2560,1,128,0.0014250000000000096
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv,4,repeat_5x128_minus_1x128,5,128,1,128,0.013124999999999942
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv,4,repeat_20x128_minus_1x128,20,128,1,128,0.02597499999999997
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv,4,equal_total_5x512_minus_1x2560,5,512,1,2560,0.015674999999999994
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv,4,equal_total_20x128_minus_1x2560,20,128,1,2560,0.02454999999999996
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv,5,single_shot_512_minus_128,1,512,1,128,-0.009774999999999978
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv,5,single_shot_2560_minus_128,1,2560,1,128,-0.013900000000000023
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv,5,repeat_5x128_minus_1x128,5,128,1,128,-0.021075000000000066
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv,5,repeat_20x128_minus_1x128,20,128,1,128,-0.03199999999999992
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv,5,equal_total_5x512_minus_1x2560,5,512,1,2560,-0.005349999999999966
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv,5,equal_total_20x128_minus_1x2560,20,128,1,2560,-0.018099999999999894
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv,6,single_shot_512_minus_128,1,512,1,128,0.0023999999999999577
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv,6,single_shot_2560_minus_128,1,2560,1,128,-0.004425000000000012
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv,6,repeat_5x128_minus_1x128,5,128,1,128,-0.027700000000000058
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv,6,repeat_20x128_minus_1x128,20,128,1,128,-0.010650000000000048
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv,6,equal_total_5x512_minus_1x2560,5,512,1,2560,-0.002275000000000027
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv,6,equal_total_20x128_minus_1x2560,20,128,1,2560,-0.006225000000000036
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv,7,single_shot_512_minus_128,1,512,1,128,-0.009425000000000017
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv,7,single_shot_2560_minus_128,1,2560,1,128,0.014674999999999994
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv,7,repeat_5x128_minus_1x128,5,128,1,128,-0.005175000000000041
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv,7,repeat_20x128_minus_1x128,20,128,1,128,0.044524999999999926
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv,7,equal_total_5x512_minus_1x2560,5,512,1,2560,-0.012900000000000023
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv,7,equal_total_20x128_minus_1x2560,20,128,1,2560,0.029849999999999932
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv,8,single_shot_512_minus_128,1,512,1,128,-0.0852250000000001
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv,8,single_shot_2560_minus_128,1,2560,1,128,-0.06489999999999996
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv,8,repeat_5x128_minus_1x128,5,128,1,128,-0.02627500000000005
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv,8,repeat_20x128_minus_1x128,20,128,1,128,-0.06379999999999997
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv,8,equal_total_5x512_minus_1x2560,5,512,1,2560,0.04849999999999999
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv,8,equal_total_20x128_minus_1x2560,20,128,1,2560,0.0010999999999999899
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv,9,single_shot_512_minus_128,1,512,1,128,0.011674999999999991
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv,9,single_shot_2560_minus_128,1,2560,1,128,0.0019500000000000073
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv,9,repeat_5x128_minus_1x128,5,128,1,128,0.03987499999999988
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv,9,repeat_20x128_minus_1x128,20,128,1,128,0.02144999999999997
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv,9,equal_total_5x512_minus_1x2560,5,512,1,2560,-0.005900000000000127
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv,9,equal_total_20x128_minus_1x2560,20,128,1,2560,0.019499999999999962
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv_mean_std,0,single_shot_512_minus_128,1,512,1,128,-0.06804999999999994
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv_mean_std,0,single_shot_2560_minus_128,1,2560,1,128,-0.04695000000000005
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv_mean_std,0,repeat_5x128_minus_1x128,5,128,1,128,-0.04127499999999995
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv_mean_std,0,repeat_20x128_minus_1x128,20,128,1,128,0.0011750000000001481
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv_mean_std,0,equal_total_5x512_minus_1x2560,5,512,1,2560,0.04167500000000013
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv_mean_std,0,equal_total_20x128_minus_1x2560,20,128,1,2560,0.048125000000000195
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv_mean_std,1,single_shot_512_minus_128,1,512,1,128,-0.023799999999999932
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv_mean_std,1,single_shot_2560_minus_128,1,2560,1,128,-0.027699999999999836
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv_mean_std,1,repeat_5x128_minus_1x128,5,128,1,128,0.053850000000000064
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv_mean_std,1,repeat_20x128_minus_1x128,20,128,1,128,0.04942500000000005
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv_mean_std,1,equal_total_5x512_minus_1x2560,5,512,1,2560,0.07074999999999998
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv_mean_std,1,equal_total_20x128_minus_1x2560,20,128,1,2560,0.07712499999999989
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv_mean_std,2,single_shot_512_minus_128,1,512,1,128,0.024299999999999933
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv_mean_std,2,single_shot_2560_minus_128,1,2560,1,128,0.04327500000000001
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv_mean_std,2,repeat_5x128_minus_1x128,5,128,1,128,0.016974999999999907
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv_mean_std,2,repeat_20x128_minus_1x128,20,128,1,128,0.07090000000000002
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv_mean_std,2,equal_total_5x512_minus_1x2560,5,512,1,2560,-0.04270000000000007
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv_mean_std,2,equal_total_20x128_minus_1x2560,20,128,1,2560,0.02762500000000001
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv_mean_std,3,single_shot_512_minus_128,1,512,1,128,-0.02152499999999996
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv_mean_std,3,single_shot_2560_minus_128,1,2560,1,128,0.03212499999999996
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv_mean_std,3,repeat_5x128_minus_1x128,5,128,1,128,0.049350000000000005
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv_mean_std,3,repeat_20x128_minus_1x128,20,128,1,128,0.05130000000000001
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv_mean_std,3,equal_total_5x512_minus_1x2560,5,512,1,2560,-0.053199999999999914
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv_mean_std,3,equal_total_20x128_minus_1x2560,20,128,1,2560,0.019175000000000053
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv_mean_std,4,single_shot_512_minus_128,1,512,1,128,0.011100000000000054
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv_mean_std,4,single_shot_2560_minus_128,1,2560,1,128,0.020550000000000013
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv_mean_std,4,repeat_5x128_minus_1x128,5,128,1,128,0.058300000000000074
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv_mean_std,4,repeat_20x128_minus_1x128,20,128,1,128,0.0782000000000001
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv_mean_std,4,equal_total_5x512_minus_1x2560,5,512,1,2560,0.029974999999999974
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv_mean_std,4,equal_total_20x128_minus_1x2560,20,128,1,2560,0.05765000000000009
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv_mean_std,5,single_shot_512_minus_128,1,512,1,128,0.01640000000000008
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv_mean_std,5,single_shot_2560_minus_128,1,2560,1,128,0.006350000000000078
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv_mean_std,5,repeat_5x128_minus_1x128,5,128,1,128,-0.017399999999999916
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv_mean_std,5,repeat_20x128_minus_1x128,20,128,1,128,-0.015874999999999917
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv_mean_std,5,equal_total_5x512_minus_1x2560,5,512,1,2560,0.056950000000000056
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv_mean_std,5,equal_total_20x128_minus_1x2560,20,128,1,2560,-0.022224999999999995
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv_mean_std,6,single_shot_512_minus_128,1,512,1,128,0.01034999999999997
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv_mean_std,6,single_shot_2560_minus_128,1,2560,1,128,-0.02949999999999997
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv_mean_std,6,repeat_5x128_minus_1x128,5,128,1,128,0.004124999999999934
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv_mean_std,6,repeat_20x128_minus_1x128,20,128,1,128,-0.0009749999999999481
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv_mean_std,6,equal_total_5x512_minus_1x2560,5,512,1,2560,0.04017499999999996
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv_mean_std,6,equal_total_20x128_minus_1x2560,20,128,1,2560,0.028525000000000023
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv_mean_std,7,single_shot_512_minus_128,1,512,1,128,-0.02227499999999999
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv_mean_std,7,single_shot_2560_minus_128,1,2560,1,128,-0.0010999999999999899
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv_mean_std,7,repeat_5x128_minus_1x128,5,128,1,128,-0.024724999999999997
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv_mean_std,7,repeat_20x128_minus_1x128,20,128,1,128,0.023375000000000146
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv_mean_std,7,equal_total_5x512_minus_1x2560,5,512,1,2560,0.03742500000000004
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv_mean_std,7,equal_total_20x128_minus_1x2560,20,128,1,2560,0.024475000000000136
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv_mean_std,8,single_shot_512_minus_128,1,512,1,128,-0.06095000000000006
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv_mean_std,8,single_shot_2560_minus_128,1,2560,1,128,-0.06527500000000008
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv_mean_std,8,repeat_5x128_minus_1x128,5,128,1,128,-0.059475000000000056
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv_mean_std,8,repeat_20x128_minus_1x128,20,128,1,128,-0.03759999999999997
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv_mean_std,8,equal_total_5x512_minus_1x2560,5,512,1,2560,0.06527500000000008
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv_mean_std,8,equal_total_20x128_minus_1x2560,20,128,1,2560,0.027675000000000116
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv_mean_std,9,single_shot_512_minus_128,1,512,1,128,-0.00824999999999998
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv_mean_std,9,single_shot_2560_minus_128,1,2560,1,128,0.008450000000000069
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv_mean_std,9,repeat_5x128_minus_1x128,5,128,1,128,0.07965
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv_mean_std,9,repeat_20x128_minus_1x128,20,128,1,128,0.02290000000000003
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv_mean_std,9,equal_total_5x512_minus_1x2560,5,512,1,2560,0.0016499999999999293
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,learned_mlp_pv_mean_std,9,equal_total_20x128_minus_1x2560,20,128,1,2560,0.014449999999999963
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,loss,0,single_shot_512_minus_128,1,512,1,128,-0.040000000000000036
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,loss,0,single_shot_2560_minus_128,1,2560,1,128,-0.0452499999999999
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,loss,0,repeat_5x128_minus_1x128,5,128,1,128,-0.03182499999999999
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,loss,0,repeat_20x128_minus_1x128,20,128,1,128,-0.028099999999999903
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,loss,0,equal_total_5x512_minus_1x2560,5,512,1,2560,0.006299999999999861
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,loss,0,equal_total_20x128_minus_1x2560,20,128,1,2560,0.01715
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,loss,1,single_shot_512_minus_128,1,512,1,128,-0.022199999999999998
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,loss,1,single_shot_2560_minus_128,1,2560,1,128,-0.02134999999999998
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,loss,1,repeat_5x128_minus_1x128,5,128,1,128,-0.0032999999999998586
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,loss,1,repeat_20x128_minus_1x128,20,128,1,128,-0.010399999999999965
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,loss,1,equal_total_5x512_minus_1x2560,5,512,1,2560,0.00857500000000011
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,loss,1,equal_total_20x128_minus_1x2560,20,128,1,2560,0.010950000000000015
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,loss,2,single_shot_512_minus_128,1,512,1,128,0.033499999999999974
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,loss,2,single_shot_2560_minus_128,1,2560,1,128,0.030174999999999952
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,loss,2,repeat_5x128_minus_1x128,5,128,1,128,0.045399999999999885
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,loss,2,repeat_20x128_minus_1x128,20,128,1,128,0.04564999999999997
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,loss,2,equal_total_5x512_minus_1x2560,5,512,1,2560,0.0049000000000000155
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,loss,2,equal_total_20x128_minus_1x2560,20,128,1,2560,0.015475000000000017
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,loss,3,single_shot_512_minus_128,1,512,1,128,-0.04522499999999996
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,loss,3,single_shot_2560_minus_128,1,2560,1,128,-0.026349999999999985
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,loss,3,repeat_5x128_minus_1x128,5,128,1,128,-0.009549999999999947
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,loss,3,repeat_20x128_minus_1x128,20,128,1,128,-0.022499999999999964
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,loss,3,equal_total_5x512_minus_1x2560,5,512,1,2560,-0.012199999999999989
MNIST_QNN_eff_su2_r1_d6_s43,ideal_shot,mean_api_probabilities,loss,3,equal_total_20x128_minus_1x2560,20,128,1,2560,0.00385000000000002
