target_id,structural_cell_id,fm_kind,reps,depth,model_seed,mode,queries,shots,total_shots,aggregation,attack,n_simulator_seeds,mean_auc,sd_simulator
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,ideal_shot,5,128,640,pooled_counts_before_head,confidence,10,0.555495,0.010799066317665317
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,ideal_shot,5,128,640,pooled_counts_before_head,correctness,10,0.59575,0.011368206151856627
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,ideal_shot,5,128,640,pooled_counts_before_head,entropy,10,0.553995,0.010347824516400614
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,ideal_shot,5,128,640,pooled_counts_before_head,loss,10,0.6055200000000001,0.008793967313511628
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,ideal_shot,5,128,640,pooled_counts_before_head,margin,10,0.5554875,0.010994431987248034
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,ideal_shot,5,512,2560,mean_api_probabilities,confidence,10,0.5607,0.00813836080956525
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,ideal_shot,5,512,2560,mean_api_probabilities,correctness,10,0.602,0.00550252467307312
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,ideal_shot,5,512,2560,mean_api_probabilities,entropy,10,0.5568975,0.009024745687398772
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,ideal_shot,5,512,2560,mean_api_probabilities,learned_mlp_pv,10,0.5250375,0.025750070792782957
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,ideal_shot,5,512,2560,mean_api_probabilities,learned_mlp_pv_mean_std,10,0.5169325,0.032195086862059484
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,ideal_shot,5,512,2560,mean_api_probabilities,loss,10,0.60703,0.007547127856932649
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,ideal_shot,5,512,2560,mean_api_probabilities,margin,10,0.5602475,0.008172663189628657
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,ideal_shot,5,512,2560,pooled_counts_before_head,confidence,10,0.560735,0.006791694273972533
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,ideal_shot,5,512,2560,pooled_counts_before_head,correctness,10,0.60275,0.004479893351905235
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,ideal_shot,5,512,2560,pooled_counts_before_head,entropy,10,0.5574600000000001,0.007364283173986935
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,ideal_shot,5,512,2560,pooled_counts_before_head,loss,10,0.60743,0.0066957366203345536
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,ideal_shot,5,512,2560,pooled_counts_before_head,margin,10,0.56044,0.0065034200404266275
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,ideal_shot,20,128,2560,mean_api_probabilities,confidence,10,0.5643275,0.009282334252043833
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,ideal_shot,20,128,2560,mean_api_probabilities,correctness,10,0.60025,0.00730772042279792
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,ideal_shot,20,128,2560,mean_api_probabilities,entropy,10,0.5573525,0.009486909475107753
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,ideal_shot,20,128,2560,mean_api_probabilities,learned_mlp_pv,10,0.5326325,0.024933932284472656
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,ideal_shot,20,128,2560,mean_api_probabilities,learned_mlp_pv_mean_std,10,0.5306825,0.029754612270854578
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,ideal_shot,20,128,2560,mean_api_probabilities,loss,10,0.611845,0.008242562303879378
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,ideal_shot,20,128,2560,mean_api_probabilities,margin,10,0.5653425000000001,0.009862189651503483
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,ideal_shot,20,128,2560,pooled_counts_before_head,confidence,10,0.56234125,0.007519798058938952
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,ideal_shot,20,128,2560,pooled_counts_before_head,correctness,10,0.6034999999999999,0.005916079783099599
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,ideal_shot,20,128,2560,pooled_counts_before_head,entropy,10,0.5604475,0.008535997712303114
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,ideal_shot,20,128,2560,pooled_counts_before_head,loss,10,0.61096125,0.006648988148792067
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,ideal_shot,20,128,2560,pooled_counts_before_head,margin,10,0.5614600000000001,0.007474690629049475
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,noisy_shot,1,128,128,mean_api_probabilities,confidence,10,0.5028625,0.03456052109062531
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,noisy_shot,1,128,128,mean_api_probabilities,correctness,10,0.55225,0.027219529345265624
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,noisy_shot,1,128,128,mean_api_probabilities,entropy,10,0.50557,0.03084836750587913
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,noisy_shot,1,128,128,mean_api_probabilities,learned_mlp_pv,10,0.49905999999999995,0.025423084435650656
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,noisy_shot,1,128,128,mean_api_probabilities,learned_mlp_pv_mean_std,10,0.49993999999999994,0.023950705162432674
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,noisy_shot,1,128,128,mean_api_probabilities,loss,10,0.5675225,0.021873898226221843
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,noisy_shot,1,128,128,mean_api_probabilities,margin,10,0.5015175000000001,0.036135974015592216
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,noisy_shot,1,512,512,mean_api_probabilities,confidence,10,0.5502075000000001,0.01732435685033586
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,noisy_shot,1,512,512,mean_api_probabilities,correctness,10,0.5815,0.01028753290800728
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,noisy_shot,1,512,512,mean_api_probabilities,entropy,10,0.54622,0.017126744842172727
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,noisy_shot,1,512,512,mean_api_probabilities,learned_mlp_pv,10,0.5203300000000001,0.020561853839898146
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,noisy_shot,1,512,512,mean_api_probabilities,learned_mlp_pv_mean_std,10,0.5161525,0.017323348285863623
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,noisy_shot,1,512,512,mean_api_probabilities,loss,10,0.6035025,0.014984846280678187
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,noisy_shot,1,512,512,mean_api_probabilities,margin,10,0.5517000000000001,0.017775392635138436
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,noisy_shot,1,2560,2560,mean_api_probabilities,confidence,10,0.571275,0.011317421427948072
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,noisy_shot,1,2560,2560,mean_api_probabilities,correctness,10,0.5860000000000001,0.005797509043642021
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,noisy_shot,1,2560,2560,mean_api_probabilities,entropy,10,0.565275,0.011462717343147235
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,noisy_shot,1,2560,2560,mean_api_probabilities,learned_mlp_pv,10,0.5393125000000001,0.02814520200377559
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,noisy_shot,1,2560,2560,mean_api_probabilities,learned_mlp_pv_mean_std,10,0.533925,0.020528986958823783
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,noisy_shot,1,2560,2560,mean_api_probabilities,loss,10,0.6204425,0.0102435009884317
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,noisy_shot,1,2560,2560,mean_api_probabilities,margin,10,0.572875,0.010798244456083326
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,noisy_shot,5,128,640,mean_api_probabilities,confidence,10,0.5395075,0.01894831805054064
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,noisy_shot,5,128,640,mean_api_probabilities,correctness,10,0.5755,0.014710162775744128
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,noisy_shot,5,128,640,mean_api_probabilities,entropy,10,0.53188,0.019846661488074582
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,noisy_shot,5,128,640,mean_api_probabilities,learned_mlp_pv,10,0.5086225,0.02731160582060306
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,noisy_shot,5,128,640,mean_api_probabilities,learned_mlp_pv_mean_std,10,0.49187250000000005,0.034330385087816544
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,noisy_shot,5,128,640,mean_api_probabilities,loss,10,0.5953925,0.01751652017858191
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,noisy_shot,5,128,640,mean_api_probabilities,margin,10,0.5442325,0.017498404887620802
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,noisy_shot,5,128,640,pooled_counts_before_head,confidence,10,0.5451175,0.019407308367096032
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,noisy_shot,5,128,640,pooled_counts_before_head,correctness,10,0.57725,0.014016359489301532
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,noisy_shot,5,128,640,pooled_counts_before_head,entropy,10,0.54134,0.017853369585474777
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,noisy_shot,5,128,640,pooled_counts_before_head,loss,10,0.6019950000000001,0.01752927630502122
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,noisy_shot,5,128,640,pooled_counts_before_head,margin,10,0.5472225,0.020569710235359823
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,noisy_shot,5,512,2560,mean_api_probabilities,confidence,10,0.5659799999999999,0.011152875812492882
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,noisy_shot,5,512,2560,mean_api_probabilities,correctness,10,0.58975,0.009162878004935676
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,noisy_shot,5,512,2560,mean_api_probabilities,entropy,10,0.5565725,0.008700897543101818
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,noisy_shot,5,512,2560,mean_api_probabilities,learned_mlp_pv,10,0.544435,0.02837656554663058
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,noisy_shot,5,512,2560,mean_api_probabilities,learned_mlp_pv_mean_std,10,0.512675,0.020642045145231536
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,noisy_shot,5,512,2560,mean_api_probabilities,loss,10,0.614865,0.008384536030362334
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,noisy_shot,5,512,2560,mean_api_probabilities,margin,10,0.5685100000000001,0.012026274476236535
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,noisy_shot,5,512,2560,pooled_counts_before_head,confidence,10,0.5654925000000001,0.011312333792517493
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,noisy_shot,5,512,2560,pooled_counts_before_head,correctness,10,0.59125,0.008354140689901451
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,noisy_shot,5,512,2560,pooled_counts_before_head,entropy,10,0.558245,0.008442697370443196
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,noisy_shot,5,512,2560,pooled_counts_before_head,loss,10,0.6149575,0.008099691780829926
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,noisy_shot,5,512,2560,pooled_counts_before_head,margin,10,0.5675875,0.012143735524952768
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,noisy_shot,20,128,2560,mean_api_probabilities,confidence,10,0.556355,0.009614765843338155
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,noisy_shot,20,128,2560,mean_api_probabilities,correctness,10,0.5850000000000001,0.013894443333777541
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,noisy_shot,20,128,2560,mean_api_probabilities,entropy,10,0.5469275,0.008837832580572157
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,noisy_shot,20,128,2560,mean_api_probabilities,learned_mlp_pv,10,0.53135,0.025257960791270028
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,noisy_shot,20,128,2560,mean_api_probabilities,learned_mlp_pv_mean_std,10,0.5359175,0.019639907819709007
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,noisy_shot,20,128,2560,mean_api_probabilities,loss,10,0.6085,0.008943790521299622
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,noisy_shot,20,128,2560,mean_api_probabilities,margin,10,0.56156875,0.011222514649999077
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,noisy_shot,20,128,2560,pooled_counts_before_head,confidence,10,0.55667,0.007929435316871215
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,noisy_shot,20,128,2560,pooled_counts_before_head,correctness,10,0.587,0.014710162775744167
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,noisy_shot,20,128,2560,pooled_counts_before_head,entropy,10,0.5523475,0.008423515777604747
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,noisy_shot,20,128,2560,pooled_counts_before_head,loss,10,0.6106,0.008733062972914407
MNIST_QNN_eff_su2_r5_d6_s43,eff_su2_r5_d6,eff_su2,5,6,43,noisy_shot,20,128,2560,pooled_counts_before_head,margin,10,0.557925,0.008105733567461193
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,ideal_shot,1,128,128,mean_api_probabilities,confidence,10,0.5118050000000001,0.01387028097928965
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,ideal_shot,1,128,128,mean_api_probabilities,correctness,10,0.5822499999999999,0.016306525619449987
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,ideal_shot,1,128,128,mean_api_probabilities,entropy,10,0.5091574999999999,0.014170406614176977
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,ideal_shot,1,128,128,mean_api_probabilities,learned_mlp_pv,10,0.482655,0.03387091467780449
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,ideal_shot,1,128,128,mean_api_probabilities,learned_mlp_pv_mean_std,10,0.4918325,0.028772710957317413
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,ideal_shot,1,128,128,mean_api_probabilities,loss,10,0.579875,0.009947159002560579
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,ideal_shot,1,128,128,mean_api_probabilities,margin,10,0.51312,0.014109973816811703
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,ideal_shot,1,512,512,mean_api_probabilities,confidence,10,0.5225587500000001,0.0077397648587954225
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,ideal_shot,1,512,512,mean_api_probabilities,correctness,10,0.5867500000000001,0.00972182538872658
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,ideal_shot,1,512,512,mean_api_probabilities,entropy,10,0.5203675,0.00787802895893239
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,ideal_shot,1,512,512,mean_api_probabilities,learned_mlp_pv,10,0.49628500000000003,0.018899254835398477
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,ideal_shot,1,512,512,mean_api_probabilities,learned_mlp_pv_mean_std,10,0.48935000000000006,0.022229559899677127
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,ideal_shot,1,512,512,mean_api_probabilities,loss,10,0.58864375,0.005121073190748201
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,ideal_shot,1,512,512,mean_api_probabilities,margin,10,0.5240925000000001,0.0073366474518906455
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,ideal_shot,1,2560,2560,mean_api_probabilities,confidence,10,0.52369875,0.002765753174995912
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,ideal_shot,1,2560,2560,mean_api_probabilities,correctness,10,0.58825,0.007732507139774706
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,ideal_shot,1,2560,2560,mean_api_probabilities,entropy,10,0.5223475,0.002991294080791443
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,ideal_shot,1,2560,2560,mean_api_probabilities,learned_mlp_pv,10,0.4917949999999999,0.025847025403752426
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,ideal_shot,1,2560,2560,mean_api_probabilities,learned_mlp_pv_mean_std,10,0.4889449999999999,0.01793804461039288
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,ideal_shot,1,2560,2560,mean_api_probabilities,loss,10,0.58921625,0.0013402949768614692
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,ideal_shot,1,2560,2560,mean_api_probabilities,margin,10,0.52537,0.002398749674309493
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,ideal_shot,5,128,640,mean_api_probabilities,confidence,10,0.52199125,0.007608306065120934
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,ideal_shot,5,128,640,mean_api_probabilities,correctness,10,0.5862499999999999,0.008917056066263623
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,ideal_shot,5,128,640,mean_api_probabilities,entropy,10,0.5176275,0.006511703672789655
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,ideal_shot,5,128,640,mean_api_probabilities,learned_mlp_pv,10,0.4959675,0.01808203163517739
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,ideal_shot,5,128,640,mean_api_probabilities,learned_mlp_pv_mean_std,10,0.4862425,0.024214814250096302
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,ideal_shot,5,128,640,mean_api_probabilities,loss,10,0.58683875,0.005261232857473192
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,ideal_shot,5,128,640,mean_api_probabilities,margin,10,0.5248925,0.008956663022577114
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,ideal_shot,5,128,640,pooled_counts_before_head,confidence,10,0.5227999999999999,0.007828065604675975
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,ideal_shot,5,128,640,pooled_counts_before_head,correctness,10,0.5862499999999999,0.00966451125395267
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,ideal_shot,5,128,640,pooled_counts_before_head,entropy,10,0.5200549999999999,0.007070427458396276
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,ideal_shot,5,128,640,pooled_counts_before_head,loss,10,0.587785,0.005433374232974882
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,ideal_shot,5,128,640,pooled_counts_before_head,margin,10,0.52471,0.009110236916055838
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,ideal_shot,5,512,2560,mean_api_probabilities,confidence,10,0.52506125,0.0039313309256818274
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,ideal_shot,5,512,2560,mean_api_probabilities,correctness,10,0.5902499999999999,0.004779876799899992
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,ideal_shot,5,512,2560,mean_api_probabilities,entropy,10,0.52224625,0.0033152428371756686
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,ideal_shot,5,512,2560,mean_api_probabilities,learned_mlp_pv,10,0.502695,0.022612499001904072
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,ideal_shot,5,512,2560,mean_api_probabilities,learned_mlp_pv_mean_std,10,0.5034775,0.024113151811361765
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,ideal_shot,5,512,2560,mean_api_probabilities,loss,10,0.58980625,0.0021214124127571705
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,ideal_shot,5,512,2560,mean_api_probabilities,margin,10,0.5266325000000001,0.004267871737372937
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,ideal_shot,5,512,2560,pooled_counts_before_head,confidence,10,0.5250475,0.004391491932007732
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,ideal_shot,5,512,2560,pooled_counts_before_head,correctness,10,0.5890000000000001,0.005296749527356892
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,ideal_shot,5,512,2560,pooled_counts_before_head,entropy,10,0.5230275,0.0036071196958237864
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,ideal_shot,5,512,2560,pooled_counts_before_head,loss,10,0.5899975000000001,0.002075199120298784
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,ideal_shot,5,512,2560,pooled_counts_before_head,margin,10,0.5264825,0.004548229967067751
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,ideal_shot,20,128,2560,mean_api_probabilities,confidence,10,0.522095,0.003914020382618798
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,ideal_shot,20,128,2560,mean_api_probabilities,correctness,10,0.5900000000000001,0.0037267799624996455
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,ideal_shot,20,128,2560,mean_api_probabilities,entropy,10,0.519285,0.003645129932145404
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,ideal_shot,20,128,2560,mean_api_probabilities,learned_mlp_pv,10,0.500805,0.014426055709490829
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,ideal_shot,20,128,2560,mean_api_probabilities,learned_mlp_pv_mean_std,10,0.49175250000000004,0.0303779375580005
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,ideal_shot,20,128,2560,mean_api_probabilities,loss,10,0.5879074999999999,0.0028823950785568536
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,ideal_shot,20,128,2560,mean_api_probabilities,margin,10,0.5244625,0.004657390333891041
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,ideal_shot,20,128,2560,pooled_counts_before_head,confidence,10,0.52359,0.0035598298960608965
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,ideal_shot,20,128,2560,pooled_counts_before_head,correctness,10,0.58925,0.003917553091181082
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,ideal_shot,20,128,2560,pooled_counts_before_head,entropy,10,0.5223675,0.0035735340817366593
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,ideal_shot,20,128,2560,pooled_counts_before_head,loss,10,0.5890850000000001,0.002534352865021812
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,ideal_shot,20,128,2560,pooled_counts_before_head,margin,10,0.5250325,0.004023180230447894
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,noisy_shot,1,128,128,mean_api_probabilities,confidence,10,0.50843,0.01771334164471015
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,noisy_shot,1,128,128,mean_api_probabilities,correctness,10,0.5645,0.015083103128998328
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,noisy_shot,1,128,128,mean_api_probabilities,entropy,10,0.50522,0.016727882578364658
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,noisy_shot,1,128,128,mean_api_probabilities,learned_mlp_pv,10,0.48007999999999995,0.019767326436431535
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,noisy_shot,1,128,128,mean_api_probabilities,learned_mlp_pv_mean_std,10,0.47883499999999996,0.013887895408912351
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,noisy_shot,1,128,128,mean_api_probabilities,loss,10,0.571695,0.015515470773822279
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,noisy_shot,1,128,128,mean_api_probabilities,margin,10,0.511495,0.016577720155544793
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,noisy_shot,1,512,512,mean_api_probabilities,confidence,10,0.5205375,0.011613523307382263
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,noisy_shot,1,512,512,mean_api_probabilities,correctness,10,0.59075,0.008169217288768314
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,noisy_shot,1,512,512,mean_api_probabilities,entropy,10,0.5177099999999999,0.008923309052388802
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,noisy_shot,1,512,512,mean_api_probabilities,learned_mlp_pv,10,0.49567749999999994,0.02748173749662373
MNIST_QNN_z_r1_d6_s43,z_r1_d6,z,1,6,43,noisy_shot,1,512,512,mean_api_probabilities,learned_mlp_pv_mean_std,10,0.49890249999999997,0.0185837460716497
